Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR
EPL_2020,23/01/2021,1,25,2.0,0.0,0.0,14.0,7.0,5.0,1.0,5.0,4.0,0.0,3.0,0.0,0.0
EPL_2020,26/01/2021,12,39,2.0,3.0,2.0,6.0,17.0,3.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0
EPL_2020,26/01/2021,25,18,1.0,2.0,2.0,22.0,9.0,5.0,2.0,9.0,5.0,1.0,3.0,0.0,0.0
EPL_2020,26/01/2021,32,0,1.0,3.0,2.0,13.0,9.0,5.0,5.0,4.0,5.0,1.0,2.0,0.0,0.0
EPL_2020,26/01/2021,38,22,0.0,5.0,2.0,4.0,18.0,1.0,7.0,3.0,8.0,2.0,0.0,0.0,0.0
EPL_2020,27/01/2021,9,1,3.0,2.0,0.0,10.0,18.0,5.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0
EPL_2020,27/01/2021,11,41,0.0,0.0,1.0,14.0,4.0,5.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0
EPL_2020,27/01/2021,8,14,0.0,0.0,1.0,16.0,10.0,5.0,3.0,10.0,0.0,2.0,1.0,0.0,0.0
EPL_2020,27/01/2021,13,19,1.0,1.0,1.0,8.0,19.0,2.0,6.0,5.0,11.0,1.0,1.0,0.0,0.0
EPL_2020,27/01/2021,23,31,1.0,2.0,2.0,16.0,5.0,4.0,3.0,7.0,2.0,1.0,1.0,0.0,0.0
EPL_2020,28/01/2021,36,20,1.0,3.0,2.0,3.0,14.0,2.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0
EPL_2020,30/01/2021,13,25,0.0,2.0,2.0,11.0,13.0,3.0,3.0,7.0,12.0,3.0,4.0,0.0,0.0
EPL_2020,30/01/2021,12,41,1.0,0.0,0.0,11.0,6.0,2.0,4.0,1.0,6.0,1.0,2.0,0.0,0.0
EPL_2020,30/01/2021,22,31,1.0,0.0,0.0,10.0,4.0,5.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0
EPL_2020,30/01/2021,38,14,2.0,2.0,1.0,5.0,12.0,3.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0
EPL_2020,30/01/2021,0,23,0.0,0.0,1.0,17.0,14.0,3.0,3.0,4.0,7.0,1.0,3.0,0.0,0.0
EPL_2020,30/01/2021,32,1,0.0,1.0,2.0,20.0,8.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0
EPL_2020,31/01/2021,11,9,2.0,0.0,0.0,19.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0
EPL_2020,31/01/2021,19,18,1.0,3.0,2.0,18.0,8.0,8.0,7.0,6.0,4.0,0.0,3.0,0.0,0.0
EPL_2020,31/01/2021,39,20,1.0,3.0,2.0,8.0,14.0,2.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0
EPL_2020,31/01/2021,8,36,1.0,0.0,0.0,16.0,8.0,5.0,4.0,9.0,2.0,2.0,1.0,0.0,0.0
EPL_2020,02/02/2021,31,38,2.0,1.0,0.0,14.0,8.0,6.0,4.0,9.0,2.0,2.0,1.0,0.0,0.0
EPL_2020,02/02/2021,41,0,2.0,1.0,0.0,11.0,9.0,7.0,3.0,9.0,6.0,3.0,2.0,0.0,2.0
EPL_2020,02/02/2021,23,32,9.0,0.0,0.0,24.0,3.0,14.0,1.0,5.0,3.0,2.0,3.0,0.0,2.0
EPL_2020,02/02/2021,25,12,1.0,2.0,2.0,21.0,6.0,5.0,3.0,9.0,1.0,1.0,3.0,0.0,0.0
EPL_2020,03/02/2021,9,22,0.0,2.0,2.0,2.0,17.0,0.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0
EPL_2020,03/02/2021,14,19,0.0,2.0,2.0,8.0,9.0,1.0,5.0,5.0,2.0,3.0,1.0,0.0,0.0
EPL_2020,03/02/2021,18,13,1.0,2.0,2.0,16.0,10.0,7.0,6.0,7.0,1.0,2.0,3.0,0.0,0.0
EPL_2020,03/02/2021,1,39,1.0,3.0,2.0,9.0,20.0,2.0,10.0,7.0,3.0,1.0,1.0,0.0,0.0
EPL_2020,03/02/2021,20,8,0.0,1.0,2.0,11.0,13.0,1.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0
EPL_2020,04/02/2021,36,11,0.0,1.0,2.0,7.0,18.0,2.0,2.0,2.0,7.0,2.0,3.0,0.0,0.0
EPL_2020,06/02/2021,1,0,1.0,0.0,0.0,12.0,14.0,8.0,3.0,3.0,7.0,3.0,2.0,0.0,0.0
EPL_2020,06/02/2021,9,8,1.0,1.0,1.0,20.0,10.0,7.0,2.0,8.0,7.0,2.0,0.0,0.0,0.0
EPL_2020,06/02/2021,25,32,3.0,2.0,0.0,6.0,14.0,4.0,5.0,0.0,7.0,2.0,1.0,1.0,0.0
EPL_2020,06/02/2021,14,39,0.0,0.0,1.0,20.0,8.0,2.0,1.0,7.0,3.0,1.0,2.0,0.0,1.0
EPL_2020,06/02/2021,23,13,3.0,3.0,1.0,14.0,6.0,5.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0
EPL_2020,07/02/2021,36,38,2.0,0.0,0.0,13.0,4.0,6.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0
EPL_2020,07/02/2021,41,19,0.0,0.0,1.0,13.0,13.0,1.0,3.0,8.0,2.0,1.0,3.0,0.0,0.0
EPL_2020,07/02/2021,20,22,1.0,4.0,2.0,8.0,8.0,3.0,5.0,6.0,1.0,2.0,1.0,0.0,0.0
EPL_2020,07/02/2021,31,11,1.0,2.0,2.0,8.0,9.0,3.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0
EPL_2020,08/02/2021,18,12,2.0,0.0,0.0,17.0,8.0,7.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0
EPL_2020,13/02/2021,19,20,3.0,1.0,0.0,11.0,15.0,6.0,4.0,2.0,12.0,1.0,2.0,0.0,0.0
EPL_2020,13/02/2021,12,9,0.0,3.0,2.0,13.0,16.0,3.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0
EPL_2020,13/02/2021,22,36,3.0,0.0,0.0,15.0,7.0,6.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0
EPL_2020,13/02/2021,8,1,0.0,0.0,1.0,26.0,4.0,9.0,1.0,9.0,2.0,2.0,3.0,0.0,0.0
EPL_2020,14/02/2021,32,41,1.0,2.0,2.0,7.0,10.0,3.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0
EPL_2020,14/02/2021,38,23,1.0,1.0,1.0,7.0,10.0,3.0,7.0,4.0,5.0,5.0,0.0,0.0,0.0
EPL_2020,14/02/2021,0,18,4.0,2.0,0.0,13.0,9.0,5.0,5.0,4.0,5.0,0.0,2.0,0.0,0.0
EPL_2020,14/02/2021,13,14,0.0,2.0,2.0,7.0,12.0,2.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0
EPL_2020,15/02/2021,39,31,3.0,0.0,0.0,13.0,8.0,9.0,5.0,7.0,7.0,0.0,2.0,0.0,0.0
EPL_2020,15/02/2021,11,25,2.0,0.0,0.0,18.0,10.0,5.0,4.0,10.0,5.0,0.0,0.0,0.0,0.0
EPL_2020,17/02/2021,9,14,1.0,1.0,1.0,8.0,8.0,3.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0
EPL_2020,17/02/2021,13,22,1.0,3.0,2.0,3.0,16.0,2.0,7.0,0.0,10.0,2.0,1.0,0.0,0.0
EPL_2020,19/02/2021,41,18,1.0,0.0,0.0,15.0,18.0,5.0,7.0,7.0,9.0,1.0,0.0,0.0,0.0
EPL_2020,20/02/2021,32,11,1.0,1.0,1.0,4.0,9.0,1.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0
EPL_2020,20/02/2021,9,38,0.0,0.0,1.0,6.0,10.0,1.0,3.0,5.0,5.0,3.0,0.0,0.0,1.0
EPL_2020,20/02/2021,20,13,0.0,2.0,2.0,15.0,9.0,6.0,6.0,7.0,2.0,2.0,1.0,0.0,0.0
EPL_2020,20/02/2021,14,31,1.0,0.0,0.0,15.0,4.0,7.0,2.0,6.0,4.0,1.0,2.0,0.0,0.0
EPL_2020,21/02/2021,39,36,2.0,1.0,0.0,4.0,20.0,4.0,4.0,5.0,7.0,4.0,3.0,0.0,0.0
EPL_2020,21/02/2021,1,19,1.0,2.0,2.0,11.0,16.0,2.0,7.0,7.0,8.0,2.0,1.0,0.0,0.0
EPL_2020,21/02/2021,0,22,0.0,1.0,2.0,7.0,15.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0
EPL_2020,21/02/2021,23,25,3.0,1.0,0.0,15.0,10.0,7.0,6.0,6.0,4.0,1.0,2.0,0.0,0.0
EPL_2020,22/02/2021,8,12,1.0,2.0,2.0,25.0,3.0,5.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0
EPL_2020,23/02/2021,18,32,3.0,0.0,0.0,11.0,13.0,7.0,5.0,2.0,4.0,1.0,2.0,0.0,0.0
EPL_2020,27/02/2021,22,39,2.0,1.0,0.0,10.0,9.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0
EPL_2020,27/02/2021,38,8,1.0,0.0,0.0,6.0,15.0,2.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0
EPL_2020,27/02/2021,18,1,0.0,1.0,2.0,13.0,9.0,3.0,4.0,7.0,5.0,3.0,2.0,0.0,0.0
EPL_2020,27/02/2021,25,41,1.0,1.0,1.0,19.0,14.0,7.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0
EPL_2020,28/02/2021,12,14,0.0,0.0,1.0,3.0,16.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0
EPL_2020,28/02/2021,19,0,1.0,3.0,2.0,8.0,12.0,3.0,4.0,2.0,7.0,2.0,1.0,0.0,0.0
EPL_2020,28/02/2021,36,9,4.0,0.0,0.0,16.0,10.0,7.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
EPL_2020,28/02/2021,11,23,0.0,0.0,1.0,18.0,11.0,6.0,4.0,3.0,4.0,1.0,2.0,0.0,0.0
EPL_2020,28/02/2021,31,20,0.0,2.0,2.0,8.0,16.0,2.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0
EPL_2020,01/03/2021,13,32,1.0,0.0,0.0,7.0,9.0,1.0,1.0,4.0,10.0,0.0,2.0,0.0,0.0
EPL_2020,02/03/2021,22,41,4.0,1.0,0.0,22.0,6.0,10.0,1.0,10.0,2.0,0.0,1.0,0.0,0.0
EPL_2020,03/03/2021,9,19,1.0,1.0,1.0,12.0,15.0,7.0,4.0,5.0,8.0,0.0,2.0,0.0,0.0
EPL_2020,03/03/2021,31,1,1.0,0.0,0.0,9.0,16.0,2.0,4.0,2.0,7.0,1.0,0.0,1.0,0.0
EPL_2020,03/03/2021,12,23,0.0,0.0,1.0,8.0,11.0,2.0,1.0,4.0,6.0,1.0,0.0,0.0,0.0
EPL_2020,04/03/2021,14,36,0.0,1.0,2.0,11.0,9.0,3.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0
EPL_2020,04/03/2021,38,13,0.0,1.0,2.0,11.0,11.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0
EPL_2020,04/03/2021,20,11,0.0,1.0,2.0,7.0,11.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0
EPL_2020,06/03/2021,9,0,1.0,1.0,1.0,9.0,15.0,5.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0
EPL_2020,06/03/2021,31,32,0.0,2.0,2.0,8.0,15.0,2.0,5.0,7.0,3.0,4.0,3.0,0.0,0.0
EPL_2020,06/03/2021,1,41,0.0,0.0,1.0,9.0,10.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0
EPL_2020,06/03/2021,8,19,1.0,2.0,2.0,7.0,8.0,2.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0
EPL_2020,07/03/2021,38,25,0.0,0.0,1.0,13.0,9.0,3.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0
EPL_2020,07/03/2021,20,14,0.0,1.0,2.0,16.0,10.0,3.0,3.0,9.0,4.0,2.0,3.0,0.0,0.0
EPL_2020,07/03/2021,22,23,0.0,2.0,2.0,23.0,8.0,6.0,6.0,6.0,2.0,0.0,3.0,0.0,0.0
EPL_2020,07/03/2021,36,12,4.0,1.0,0.0,12.0,5.0,5.0,1.0,1.0,5.0,2.0,3.0,0.0,0.0
EPL_2020,08/03/2021,11,13,2.0,0.0,0.0,19.0,7.0,9.0,1.0,7.0,3.0,0.0,3.0,0.0,0.0
EPL_2020,08/03/2021,39,18,2.0,0.0,0.0,16.0,17.0,5.0,2.0,6.0,6.0,1.0,1.0,0.0,0.0
EPL_2020,10/03/2021,22,32,5.0,2.0,0.0,17.0,11.0,10.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0
EPL_2020,12/03/2021,25,1,1.0,1.0,1.0,12.0,15.0,3.0,6.0,2.0,2.0,2.0,3.0,0.0,0.0
EPL_2020,13/03/2021,18,11,0.0,0.0,1.0,7.0,15.0,4.0,8.0,8.0,5.0,3.0,0.0,0.0,0.0
EPL_2020,13/03/2021,12,38,1.0,0.0,0.0,6.0,12.0,4.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0
EPL_2020,13/03/2021,13,9,1.0,2.0,2.0,14.0,14.0,4.0,5.0,7.0,4.0,0.0,4.0,0.0,0.0
EPL_2020,13/03/2021,14,22,0.0,3.0,2.0,3.0,8.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0
EPL_2020,14/03/2021,32,8,1.0,2.0,2.0,9.0,8.0,4.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0
EPL_2020,14/03/2021,19,31,5.0,0.0,0.0,19.0,1.0,10.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0
EPL_2020,14/03/2021,0,36,2.0,1.0,0.0,13.0,6.0,3.0,3.0,6.0,3.0,1.0,2.0,0.0,1.0
EPL_2020,14/03/2021,23,39,1.0,0.0,0.0,15.0,7.0,4.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0
EPL_2020,15/03/2021,41,20,0.0,1.0,2.0,10.0,12.0,5.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0
EPL_2020,19/03/2021,14,18,1.0,2.0,2.0,13.0,13.0,6.0,4.0,13.0,7.0,2.0,2.0,0.0,0.0
EPL_2020,20/03/2021,8,25,3.0,0.0,0.0,11.0,3.0,6.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0
EPL_2020,21/03/2021,39,0,3.0,3.0,1.0,15.0,16.0,5.0,7.0,3.0,5.0,3.0,1.0,0.0,0.0
EPL_2020,21/03/2021,1,36,0.0,2.0,2.0,8.0,9.0,1.0,3.0,5.0,8.0,3.0,2.0,0.0,0.0
EPL_2020,03/04/2021,11,38,2.0,5.0,2.0,18.0,14.0,8.0,7.0,10.0,3.0,1.0,1.0,1.0,0.0
EPL_2020,03/04/2021,18,31,2.0,1.0,0.0,23.0,9.0,8.0,1.0,5.0,7.0,1.0,2.0,0.0,0.0
EPL_2020,03/04/2021,19,22,0.0,2.0,2.0,5.0,11.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0
EPL_2020,03/04/2021,0,20,0.0,3.0,2.0,3.0,16.0,2.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0
EPL_2020,04/04/2021,32,9,3.0,2.0,0.0,24.0,7.0,9.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0
EPL_2020,04/04/2021,25,36,2.0,2.0,1.0,22.0,11.0,6.0,5.0,7.0,3.0,3.0,2.0,0.0,0.0
EPL_2020,04/04/2021,1,14,3.0,1.0,0.0,14.0,15.0,4.0,7.0,4.0,4.0,1.0,2.0,0.0,0.0
EPL_2020,04/04/2021,23,8,2.0,1.0,0.0,15.0,5.0,7.0,3.0,5.0,6.0,2.0,2.0,0.0,0.0
EPL_2020,05/04/2021,13,12,1.0,1.0,1.0,15.0,13.0,7.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0
EPL_2020,05/04/2021,41,39,2.0,3.0,2.0,20.0,9.0,5.0,6.0,4.0,2.0,1.0,4.0,0.0,0.0
EPL_2020,09/04/2021,14,41,0.0,1.0,2.0,14.0,7.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
EPL_2020,10/04/2021,22,18,1.0,2.0,2.0,29.0,2.0,7.0,2.0,9.0,3.0,3.0,1.0,0.0,1.0
EPL_2020,10/04/2021,20,1,2.0,1.0,0.0,23.0,9.0,10.0,5.0,7.0,0.0,2.0,4.0,0.0,0.0
EPL_2020,10/04/2021,12,11,1.0,4.0,2.0,1.0,23.0,1.0,10.0,0.0,8.0,1.0,0.0,0.0,0.0
EPL_2020,11/04/2021,9,25,1.0,2.0,2.0,24.0,10.0,4.0,5.0,13.0,3.0,1.0,0.0,0.0,0.0
EPL_2020,11/04/2021,39,19,3.0,2.0,0.0,4.0,15.0,4.0,5.0,1.0,9.0,3.0,3.0,0.0,0.0
EPL_2020,11/04/2021,36,23,1.0,3.0,2.0,12.0,12.0,3.0,7.0,7.0,5.0,1.0,5.0,0.0,0.0
EPL_2020,11/04/2021,31,0,0.0,3.0,2.0,7.0,14.0,2.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0
EPL_2020,12/04/2021,38,32,3.0,0.0,0.0,15.0,14.0,6.0,4.0,5.0,10.0,0.0,1.0,0.0,0.0
EPL_2020,12/04/2021,8,13,0.0,0.0,1.0,23.0,8.0,3.0,1.0,10.0,3.0,1.0,2.0,0.0,0.0
EPL_2020,16/04/2021,13,36,2.0,2.0,1.0,18.0,12.0,7.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0
EPL_2020,17/04/2021,25,39,3.0,2.0,0.0,16.0,16.0,8.0,6.0,3.0,8.0,2.0,0.0,0.0,1.0
EPL_2020,17/04/2021,41,31,1.0,0.0,0.0,10.0,8.0,5.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0
EPL_2020,18/04/2021,0,14,1.0,1.0,1.0,18.0,3.0,5.0,1.0,11.0,1.0,0.0,3.0,0.0,0.0
EPL_2020,18/04/2021,23,9,3.0,1.0,0.0,17.0,10.0,9.0,3.0,8.0,3.0,1.0,2.0,0.0,0.0
EPL_2020,19/04/2021,18,20,1.0,1.0,1.0,12.0,17.0,5.0,7.0,10.0,8.0,2.0,1.0,0.0,0.0
EPL_2020,20/04/2021,11,8,0.0,0.0,1.0,7.0,11.0,4.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0
EPL_2020,21/04/2021,36,32,2.0,1.0,0.0,12.0,10.0,3.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0
EPL_2020,21/04/2021,1,22,1.0,2.0,2.0,8.0,13.0,3.0,3.0,1.0,11.0,0.0,1.0,1.0,1.0
EPL_2020,22/04/2021,19,38,3.0,0.0,0.0,17.0,4.0,7.0,1.0,7.0,3.0,0.0,2.0,0.0,0.0
EPL_2020,23/04/2021,0,13,0.0,1.0,2.0,14.0,8.0,3.0,1.0,7.0,3.0,1.0,3.0,0.0,0.0
EPL_2020,24/04/2021,20,25,1.0,1.0,1.0,22.0,7.0,9.0,4.0,6.0,3.0,2.0,1.0,0.0,0.0
EPL_2020,24/04/2021,39,11,0.0,1.0,2.0,9.0,17.0,2.0,6.0,4.0,2.0,0.0,4.0,1.0,0.0
EPL_2020,24/04/2021,31,8,1.0,0.0,0.0,7.0,17.0,3.0,4.0,2.0,12.0,3.0,0.0,0.0,0.0
EPL_2020,25/04/2021,41,9,0.0,4.0,2.0,12.0,14.0,2.0,7.0,8.0,5.0,1.0,2.0,0.0,0.0
EPL_2020,25/04/2021,18,23,0.0,0.0,1.0,6.0,16.0,3.0,4.0,2.0,6.0,4.0,1.0,0.0,0.0
EPL_2020,25/04/2021,1,38,2.0,2.0,1.0,24.0,10.0,11.0,4.0,11.0,4.0,0.0,2.0,0.0,0.0
EPL_2020,26/04/2021,19,12,2.0,1.0,0.0,13.0,4.0,5.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0
EPL_2020,30/04/2021,32,19,1.0,1.0,1.0,5.0,23.0,3.0,9.0,0.0,10.0,1.0,0.0,1.0,0.0
EPL_2020,01/05/2021,12,22,0.0,2.0,2.0,9.0,20.0,4.0,3.0,2.0,6.0,2.0,0.0,0.0,0.0
EPL_2020,01/05/2021,8,18,2.0,0.0,0.0,17.0,11.0,5.0,2.0,2.0,9.0,1.0,1.0,0.0,0.0
EPL_2020,01/05/2021,11,14,2.0,0.0,0.0,9.0,10.0,5.0,3.0,1.0,8.0,1.0,1.0,0.0,0.0
EPL_2020,01/05/2021,13,1,1.0,2.0,2.0,16.0,13.0,3.0,5.0,3.0,6.0,0.0,2.0,0.0,0.0
EPL_2020,02/05/2021,25,0,0.0,2.0,2.0,5.0,19.0,1.0,5.0,3.0,7.0,2.0,1.0,1.0,0.0
EPL_2020,02/05/2021,36,31,4.0,0.0,0.0,20.0,8.0,11.0,1.0,6.0,6.0,1.0,1.0,0.0,0.0
EPL_2020,03/05/2021,38,41,1.0,1.0,1.0,10.0,20.0,4.0,10.0,5.0,6.0,2.0,0.0,0.0,0.0
EPL_2020,03/05/2021,9,39,1.0,2.0,2.0,8.0,22.0,3.0,4.0,5.0,4.0,2.0,1.0,0.0,0.0
EPL_2020,07/05/2021,19,25,2.0,4.0,2.0,25.0,14.0,9.0,6.0,9.0,6.0,1.0,1.0,0.0,0.0
EPL_2020,08/05/2021,18,36,3.0,1.0,0.0,16.0,11.0,7.0,3.0,8.0,6.0,1.0,2.0,0.0,0.0
EPL_2020,08/05/2021,31,12,0.0,2.0,2.0,7.0,21.0,0.0,8.0,5.0,11.0,1.0,1.0,0.0,0.0
EPL_2020,08/05/2021,22,11,1.0,2.0,2.0,16.0,12.0,4.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0
EPL_2020,08/05/2021,20,32,2.0,0.0,0.0,14.0,12.0,6.0,6.0,8.0,4.0,0.0,1.0,0.0,0.0
EPL_2020,09/05/2021,41,8,2.0,1.0,0.0,16.0,5.0,6.0,3.0,10.0,5.0,2.0,2.0,0.0,2.0
EPL_2020,09/05/2021,1,23,1.0,3.0,2.0,11.0,18.0,5.0,7.0,5.0,6.0,1.0,1.0,1.0,0.0
EPL_2020,09/05/2021,39,13,0.0,1.0,2.0,11.0,9.0,0.0,3.0,5.0,6.0,2.0,1.0,0.0,0.0
EPL_2020,09/05/2021,0,38,3.0,1.0,0.0,15.0,12.0,7.0,1.0,6.0,6.0,1.0,2.0,0.0,0.0
EPL_2020,10/05/2021,14,9,0.0,2.0,2.0,21.0,14.0,3.0,5.0,8.0,4.0,2.0,0.0,0.0,0.0
EPL_2020,11/05/2021,23,19,1.0,2.0,2.0,4.0,12.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0
EPL_2020,11/05/2021,32,12,3.0,1.0,0.0,13.0,11.0,6.0,4.0,12.0,8.0,2.0,3.0,0.0,0.0
EPL_2020,12/05/2021,11,0,0.0,1.0,2.0,19.0,5.0,5.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0
EPL_2020,13/05/2021,1,13,0.0,0.0,1.0,13.0,15.0,2.0,5.0,9.0,1.0,2.0,0.0,0.0,0.0
EPL_2020,13/05/2021,23,20,2.0,4.0,2.0,18.0,17.0,3.0,8.0,6.0,4.0,3.0,0.0,0.0,0.0
EPL_2020,14/05/2021,25,22,3.0,4.0,2.0,11.0,15.0,5.0,6.0,4.0,5.0,2.0,2.0,0.0,0.0
EPL_2020,15/05/2021,9,18,0.0,4.0,2.0,16.0,16.0,4.0,6.0,6.0,8.0,1.0,1.0,0.0,0.0
EPL_2020,15/05/2021,32,14,3.0,1.0,0.0,11.0,10.0,7.0,3.0,6.0,5.0,0.0,1.0,0.0,0.0
EPL_2020,15/05/2021,8,39,1.0,1.0,1.0,10.0,15.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0
EPL_2020,16/05/2021,12,1,3.0,2.0,0.0,23.0,19.0,8.0,5.0,7.0,7.0,3.0,2.0,0.0,0.0
EPL_2020,16/05/2021,36,41,2.0,0.0,0.0,24.0,15.0,13.0,3.0,10.0,3.0,1.0,0.0,0.0,0.0
EPL_2020,16/05/2021,38,20,1.0,2.0,2.0,10.0,26.0,3.0,6.0,9.0,13.0,0.0,0.0,0.0,0.0
EPL_2020,16/05/2021,13,31,0.0,1.0,2.0,16.0,10.0,6.0,3.0,11.0,4.0,1.0,3.0,0.0,0.0
EPL_2020,18/05/2021,23,14,1.0,1.0,1.0,13.0,8.0,6.0,5.0,6.0,1.0,2.0,3.0,0.0,0.0
EPL_2020,18/05/2021,32,18,0.0,2.0,2.0,18.0,15.0,3.0,7.0,4.0,5.0,0.0,3.0,0.0,0.0
EPL_2020,18/05/2021,8,22,3.0,2.0,0.0,19.0,8.0,6.0,4.0,5.0,3.0,3.0,3.0,0.0,1.0
EPL_2020,18/05/2021,11,19,2.0,1.0,0.0,17.0,7.0,6.0,3.0,6.0,5.0,2.0,4.0,0.0,0.0
EPL_2020,19/05/2021,13,41,1.0,0.0,0.0,14.0,9.0,4.0,3.0,7.0,12.0,0.0,2.0,0.0,0.0
EPL_2020,19/05/2021,25,31,1.0,0.0,0.0,16.0,11.0,5.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0
EPL_2020,19/05/2021,36,1,1.0,2.0,2.0,10.0,20.0,4.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0
EPL_2020,19/05/2021,12,0,1.0,3.0,2.0,12.0,6.0,6.0,3.0,6.0,7.0,2.0,1.0,0.0,0.0
EPL_2020,19/05/2021,9,20,0.0,3.0,2.0,10.0,20.0,4.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0
EPL_2020,19/05/2021,38,39,1.0,3.0,2.0,14.0,21.0,4.0,9.0,6.0,8.0,2.0,2.0,0.0,0.0
EPL_2020,23/05/2021,0,8,2.0,0.0,0.0,16.0,5.0,5.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0
EPL_2020,23/05/2021,1,11,2.0,1.0,0.0,6.0,23.0,3.0,7.0,2.0,9.0,3.0,3.0,0.0,1.0
EPL_2020,23/05/2021,14,25,0.0,2.0,2.0,14.0,10.0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0
EPL_2020,23/05/2021,18,38,3.0,1.0,0.0,17.0,14.0,9.0,5.0,8.0,3.0,2.0,1.0,0.0,0.0
EPL_2020,23/05/2021,19,36,2.0,4.0,2.0,10.0,11.0,6.0,4.0,8.0,7.0,0.0,2.0,0.0,0.0
EPL_2020,23/05/2021,20,12,2.0,0.0,0.0,19.0,5.0,5.0,4.0,14.0,1.0,2.0,2.0,0.0,0.0
EPL_2020,23/05/2021,22,13,5.0,0.0,0.0,21.0,8.0,11.0,3.0,7.0,5.0,2.0,2.0,0.0,0.0
EPL_2020,23/05/2021,31,9,1.0,0.0,0.0,12.0,10.0,3.0,3.0,8.0,9.0,3.0,1.0,0.0,0.0
EPL_2020,23/05/2021,39,32,3.0,0.0,0.0,14.0,17.0,7.0,5.0,2.0,3.0,0.0,3.0,0.0,0.0
EPL_2020,23/05/2021,41,23,1.0,2.0,2.0,14.0,9.0,4.0,4.0,6.0,2.0,4.0,1.0,0.0,0.0
EPL_2021,13/08/2021,7,0,2.0,0.0,0.0,8.0,22.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0
EPL_2021,14/08/2021,23,18,5.0,1.0,0.0,16.0,10.0,8.0,3.0,5.0,4.0,1.0,2.0,0.0,0.0
EPL_2021,14/08/2021,9,8,1.0,2.0,2.0,14.0,14.0,3.0,8.0,7.0,6.0,2.0,1.0,0.0,0.0
